起始节点_ID,终止节点_ID,街道名称,道路功能分类,运行方向,车道数,长度(米),最高限速,OSM原始标签
461453535,461453363,,弄堂/生活性支路,双向道,,28.69347515,,service
461453535,461453549,,弄堂/生活性支路,双向道,,166.0709162,,service
461453549,461453525,,弄堂/生活性支路,双向道,,73.66663779,,service
461453549,461453535,,弄堂/生活性支路,双向道,,166.0709162,,service
461453549,461453530,,弄堂/生活性支路,双向道,,68.78207065,,service
461453577,461453375,,弄堂/生活性支路,双向道,,24.01847225,,service
461453688,479979433,浦北路,机动车干道,双向道,,139.433959,,tertiary
461453688,461453499,桂平路,机动车干道,双向道,,95.91335948,,tertiary
461453688,461453248,浦北路,其他/社区道路,双向道,,200.2183131,,residential
461453688,10223449214,桂平路,机动车干道,双向道,,322.9827458,,tertiary
461628830,8835962429,,专用非机动车/步行道,双向道,,84.81000337,,footway
461628830,461628845,,专用非机动车/步行道,双向道,,44.07831247,,footway
461628830,461629284,,专用非机动车/步行道,双向道,,85.2092354,,footway
461628845,461628830,,专用非机动车/步行道,双向道,,44.07831247,,footway
461628845,8835962429,,专用非机动车/步行道,双向道,,6.730097317,,footway
461628845,461629383,,专用非机动车/步行道,双向道,,39.46675573,,footway
461629284,461629400,,专用非机动车/步行道,双向道,,8.438139697,,footway
461629284,461629383,,专用非机动车/步行道,双向道,,38.84512084,,footway
461629284,461628830,,专用非机动车/步行道,双向道,,85.2092354,,footway
461629300,8835962429,,专用非机动车/步行道,双向道,,1.707569515,,footway
461629300,461629300,,专用非机动车/步行道,双向道,,36.52739753,,footway
461629300,461629300,,专用非机动车/步行道,双向道,,36.52739753,,footway
461629383,461628845,,专用非机动车/步行道,双向道,,39.46675573,,footway
461629383,461629284,,专用非机动车/步行道,双向道,,38.84512084,,footway
461629383,461629387,,专用非机动车/步行道,双向道,,84.92927088,,footway
461629387,461629393,,专用非机动车/步行道,双向道,,6.990884456,,footway
461629387,461629393,,专用非机动车/步行道,双向道,,46.22375346,,footway
461629387,461629393,,专用非机动车/步行道,双向道,,21.53387486,,footway
461629387,461629383,,专用非机动车/步行道,双向道,,84.92927088,,footway
461629393,461629387,,专用非机动车/步行道,双向道,,6.990884456,,footway
461629393,461629387,,专用非机动车/步行道,双向道,,46.22375346,,footway
461629393,461629387,,专用非机动车/步行道,双向道,,21.53387486,,footway
461629400,461629284,,专用非机动车/步行道,双向道,,8.438139697,,footway
461629400,461629512,,专用非机动车/步行道,双向道,,35.69862559,,footway
461629400,461629512,,专用非机动车/步行道,双向道,,26.62302381,,footway
461629512,461629523,,专用非机动车/步行道,双向道,,4.699702621,,footway
461629512,461629400,,专用非机动车/步行道,双向道,,26.62302381,,footway
461629512,461629400,,专用非机动车/步行道,双向道,,35.69862559,,footway
461629523,461629512,,专用非机动车/步行道,双向道,,4.699702621,,footway
461629523,461763696,,其他/社区道路,双向道,,31.91471407,,residential
461629523,856925824,,其他/社区道路,双向道,,232.7441371,,residential
461630133,461763696,,其他/社区道路,双向道,,49.10028808,,residential
461630133,461630136,,专用非机动车/步行道,双向道,,38.06950109,,footway
461630133,5434696772,,其他/社区道路,双向道,,204.1529135,,residential
461630136,461630149,,专用非机动车/步行道,双向道,,59.02392696,,footway
461630136,461630133,,专用非机动车/步行道,双向道,,38.06950109,,footway
461630136,461630398,,专用非机动车/步行道,双向道,,24.94523967,,footway
461630149,461630404,,专用非机动车/步行道,双向道,,6.214614378,,footway
461630149,461630136,,专用非机动车/步行道,双向道,,59.02392696,,footway
461630149,461630161,,专用非机动车/步行道,双向道,,34.4828337,,footway
461630161,461630162,,专用非机动车/步行道,双向道,,6.223345173,,footway
461630161,461630149,,专用非机动车/步行道,双向道,,34.4828337,,footway
461630161,461630206,,专用非机动车/步行道,双向道,,9.173744728,,footway
461630162,461630348,,专用非机动车/步行道,双向道,,5.776522835,,footway
461630162,461630161,,专用非机动车/步行道,双向道,,6.223345173,,footway
461630162,461630206,,专用非机动车/步行道,双向道,,11.30678169,,footway
461630206,461630348,,专用非机动车/步行道,双向道,,56.41671552,,footway
461630206,461630161,,专用非机动车/步行道,双向道,,9.173744728,,footway
461630206,461630162,,专用非机动车/步行道,双向道,,11.30678169,,footway
461630348,461630162,,专用非机动车/步行道,双向道,,5.776522835,,footway
461630348,461630206,,专用非机动车/步行道,双向道,,56.41671552,,footway
461630348,461630391,,专用非机动车/步行道,双向道,,87.92471689,,footway
461630391,461630398,,专用非机动车/步行道,双向道,,12.47113705,,footway
461630391,461630348,,专用非机动车/步行道,双向道,,87.92471689,,footway
461630391,461630404,,专用非机动车/步行道,双向道,,19.42989201,,footway
461630398,461630404,,专用非机动车/步行道,双向道,,15.27148677,,footway
461630398,461630391,,专用非机动车/步行道,双向道,,12.47113705,,footway
461630398,461630136,,专用非机动车/步行道,双向道,,24.94523967,,footway
461630404,461630149,,专用非机动车/步行道,双向道,,6.214614378,,footway
461630404,461630391,,专用非机动车/步行道,双向道,,19.42989201,,footway
461630404,461630398,,专用非机动车/步行道,双向道,,15.27148677,,footway
461679603,9824247563,田林路,机动车干道,双向道,,90.33856403,,tertiary
461679603,13087218392,苍梧路,机动车干道,单向道,2,297.8510769,,tertiary
461679603,479986580,田林路,机动车干道,双向道,,262.7439293,,tertiary
461679605,856925824,田林东路,机动车干道,双向道,,236.4934799,,tertiary
461679605,5434696772,柳州路,机动车干道,双向道,,268.9841315,,tertiary
461679605,461717812,田林路,机动车干道,双向道,,609.8502793,,tertiary
461679605,10158853014,柳州路,机动车干道,双向道,,167.0912534,,tertiary
461704253,10569486864,柳州路,机动车干道,双向道,,12.63003277,,tertiary
461704253,2388558510,宜山路,机动车干道,单向道,2,346.1928955,,secondary
461704253,461744539,柳州路,机动车干道,双向道,,519.6427932,,tertiary
461704403,856925824,田林东路,机动车干道,双向道,,365.9719069,,tertiary
461704403,461773285,钦州路,机动车干道,双向道,,345.4476588,,tertiary
461704403,267698353,田林东路,机动车干道,双向道,,145.5632298,,tertiary
461704403,9812213221,钦州路,机动车干道,双向道,,641.8566167,,tertiary
461717791,479975175,冠生园路,机动车干道,双向道,,244.6439483,,tertiary
461717791,12368922959,柳州路,机动车干道,双向道,,318.3606561,,tertiary
461717791,12368970221,冠生园路,机动车干道,双向道,,574.4344858,,tertiary
461717791,2390600738,柳州路,机动车干道,双向道,,205.6786519,,tertiary
461717795,12368922959,柳州路,机动车干道,双向道,,6.334876944,,tertiary
461717795,1091072507,柳州路,机动车干道,单向道,,10.66626651,,tertiary
461717796,1091072507,钦州南路,机动车干道,单向道,,10.06708325,,tertiary
461717796,461717795,柳州路,机动车干道,单向道,,15.74605611,,tertiary
461717796,12368922970,钦州南路,其他/社区道路,双向道,,21.07870838,,residential
461717804,9860848899,桂林路,机动车干道,单向道,,12.34377014,,secondary
461717805,1091072265,老沪闵路,机动车干道,单向道,,10.55800918,,secondary
461717805,842908124,石龙路,机动车干道,单向道,,34.96900519,,secondary
461717812,13087218390,田林路,机动车干道,双向道,,301.2202349,,tertiary
461717812,5240900714,桂林路,机动车干道,双向道,,389.4667406,,secondary
461717812,461679605,田林路,机动车干道,双向道,,609.8502793,,tertiary
461717812,479970097,桂林路,机动车干道,双向道,,408.7131021,,secondary
461717823,1091232741,冠生园路,机动车干道,双向道,,11.12129558,,tertiary
461717823,12368970221,冠生园路,机动车干道,双向道,,11.96302528,,tertiary
461717823,12368970218,桂林路,机动车干道,单向道,,22.47880234,,secondary
461720877,4685856465,钦州南路,其他/社区道路,双向道,,149.6032605,,residential
461720877,461720887,钦州路,机动车干道,双向道,,119.8944222,,tertiary
461720877,479975176,钦州路,机动车干道,双向道,,238.602942,,tertiary
461720887,4685856463,浦北路,其他/社区道路,双向道,,172.2371952,,residential
461720887,846538942,钦州路,机动车干道,双向道,,42.39115513,,tertiary
461720887,461720877,钦州路,机动车干道,双向道,,119.8944222,,tertiary
461744539,461704253,柳州路,机动车干道,双向道,,519.6427932,,tertiary
461744539,856925785,钦州北路,机动车干道,双向道,2,406.9167498,,tertiary
461744539,461744553,钦州北路,机动车干道,双向道,2,599.8505462,,tertiary
461744553,2389906350,桂林路,机动车干道,双向道,,89.60268956,,secondary
461744553,479987696,钦州北路,机动车干道,双向道,,407.9844323,,tertiary
461744553,461744539,钦州北路,机动车干道,双向道,2,599.8505462,,tertiary
461763696,461629523,,其他/社区道路,双向道,,31.91471407,,residential
461763696,461630133,,其他/社区道路,双向道,,49.10028808,,residential
461763696,10569486867,,其他/社区道路,双向道,,332.5152045,,residential
461773285,267698362,华石路,其他/社区道路,双向道,,132.1555859,,residential
461773285,461704403,钦州路,机动车干道,双向道,,345.4476588,,tertiary
461773285,10569486869,钦州路,机动车干道,双向道,,428.877286,,tertiary
477439106,1091232739,钦州南路,机动车干道,单向道,,9.508403884,,tertiary
477439106,12368922974,桂林路,机动车干道,单向道,,17.19385964,,secondary
477439126,12368922978,钦州南路,机动车干道,单向道,,18.80153554,,tertiary
477439126,477439106,桂林路,机动车干道,单向道,,9.394254236,,secondary
479962783,1091072677,老沪闵路,机动车干道,双向道,,26.51259381,,secondary
479962783,10554531912,老沪闵路,机动车干道,单向道,,43.56962079,,secondary
479964221,1091232652,桂林西街,其他/社区道路,单向道,,7.92942509,,residential
479964221,12368922982,桂林路,机动车干道,单向道,,155.6349653,,secondary
479964239,1091232604,浦北路,机动车干道,双向道,,7.64617711,,tertiary
479964239,479977026,浦北路,机动车干道,双向道,,422.1650712,,tertiary
479964239,479964221,桂林路,机动车干道,单向道,,226.7213656,,secondary
479970073,832425883,虹漕路,机动车干道,双向道,,13.4853172,,secondary
479970073,2387375095,虹漕路,机动车干道,单向道,,320.2706175,,secondary
479970073,1580625968,漕宝路,机动车干道,单向道,,472.3581132,,primary
479970097,1091232602,桂林路,机动车干道,单向道,,11.62683427,,secondary
479970097,13087218389,漕宝路,机动车干道,单向道,,252.3114578,,primary
479970097,461717812,桂林路,机动车干道,双向道,,408.7131021,,secondary
479970117,9812214038,沪闵路,机动车干道,单向道,,18.00333926,,primary
479970117,10692977043,龙漕路,机动车干道,单向道,,15.87573364,,primary
479973607,3470709440,浦北路,机动车干道,双向道,,57.57379057,,tertiary
479973607,479979433,浦北路,机动车干道,双向道,,262.0980121,,tertiary
479973607,3591730488,虹漕南路,机动车干道,双向道,,171.7998769,,secondary
479973607,479978516,虹漕南路,机动车干道,双向道,,237.3771765,,secondary
479974693,9812214035,柳州路,机动车干道,双向道,,12.23403677,,tertiary
479974693,10158902720,柳州路,机动车干道,双向道,,243.4093886,,tertiary
479974693,479970097,漕宝路,机动车干道,单向道,,617.2356799,,primary
479975175,479975176,冠生园路,机动车干道,双向道,,289.7863486,,tertiary
479975175,461717791,冠生园路,机动车干道,双向道,,244.6439483,,tertiary
479975175,2389928248,习勤路,其他/社区道路,双向道,,240.7570078,,residential
479975176,479975175,冠生园路,机动车干道,双向道,,289.7863486,,tertiary
479975176,461720877,钦州路,机动车干道,双向道,,238.602942,,tertiary
479975176,2387615839,钦州路,机动车干道,双向道,,234.9236651,,tertiary
479975176,2387615835,冠生园路,机动车干道,双向道,,250.0907557,,tertiary
479975597,479964239,桂林路,机动车干道,单向道,,168.9136299,,secondary
479975597,479977026,桂林东街,其他/社区道路,单向道,,501.8001201,,residential
479976237,2389906306,桂林西街,其他/社区道路,单向道,,101.754639,,residential
479976237,1091232604,浦北路,机动车干道,双向道,,491.6443481,,tertiary
479976237,3470709440,浦北路,机动车干道,双向道,,147.4103352,,tertiary
479977026,479964221,桂林东街,其他/社区道路,单向道,,518.1851323,,residential
479977026,11425939829,浦北路,机动车干道,双向道,,126.5928661,,tertiary
479977026,479964239,浦北路,机动车干道,双向道,,422.1650712,,tertiary
479978516,479979433,百花街,其他/社区道路,双向道,,431.9525629,,residential
479978516,479973607,虹漕南路,机动车干道,双向道,,237.3771765,,secondary
479978516,479978543,虹漕南路,机动车干道,双向道,,284.8786741,,secondary
479978543,479978552,虹漕南路,机动车干道,双向道,,12.51245836,,secondary
479978543,12368922985,钦州南路,机动车干道,单向道,,593.2177335,,tertiary
479978543,479978516,虹漕南路,机动车干道,双向道,,284.8786741,,secondary
479978552,479978543,虹漕南路,机动车干道,双向道,,12.51245836,,secondary
