cell_id,centroid_lon,centroid_lat,activity,小区均价,总建面,容积率,绿化率,green_view,sky_view,interface_continuity,walkability,traffic_pressure,street_activity,architecture,交通设施,生活服务,公司企业,汽车相关,商务住宅,休闲娱乐,酒店住宿,餐饮美食,购物消费,科教文化,医疗保健,旅游景点,运动健身,金融机构,diversity,交通设施_1,生活服务_1,公司企业_1,汽车相关_1,商务住宅_1,休闲娱乐_1,酒店住宿_1,餐饮美食_1,购物消费_1,科教文化_1,医疗保健_1,旅游景点_1,运动健身_1,金融机构_1
8137,121.43291263435071,31.20153460747258,15,125623.33333333331,0.0,0.9666666666666668,0.3,0.3865185737609866,0.0251277923583984,0.1266947746276856,0.0354352951049804,0.0129364013671874,0.0066557884216307,0,0,1,0,0,5,0,1,3,4,1,0,0,0,1,7,283,390,344,33,250,48,83,545,1603,335,69,44,60,78
8294,121.43381094963485,31.20153460747258,0,142500.0,85210.0,1.5,0.33,0.3564810752868655,0.0541480779647827,0.1237146854400635,0.0339981317520141,0.0181854963302611,0.0094156265258788,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,297,407,343,33,272,55,77,543,1622,341,69,48,60,90
8138,121.43291263435071,31.202302978676265,0,145158.0,0.0,1.2,0.2,0.2843096256256104,0.1588046550750733,0.1515011787414553,0.0275981426239013,0.0015318393707274,0.0002105236053466,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,4,257,358,297,28,246,37,75,425,1406,310,58,48,52,63
8450,121.43470926491896,31.200766230027963,0,142500.0,0.0,1.2,0.3,0.3524603843688966,0.0634220838546753,0.1127485036849975,0.025038182735443,0.0288089513778686,0.0028459429740905,0,0,2,1,0,2,0,0,9,10,3,0,0,1,0,7,325,437,402,43,283,61,78,591,1652,379,77,51,76,107
8451,121.43470926491896,31.20153460747258,0,155000.0,25000.0,1.2,0.35,0.3467884063720706,0.0782929420471192,0.1128067016601562,0.0255867004394531,0.022553253173828,0.0012351036071777,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,318,421,381,35,292,62,82,560,1659,348,70,49,71,102
8608,121.43560758020308,31.20153460747258,1,0.0,0.0,0.0,0.0,0.3128207206726073,0.1226107597351073,0.1080847740173341,0.0271539688110351,0.0021307945251463,0.0007797241210937,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,334,444,401,35,302,63,88,588,1675,353,75,51,78,109
8452,121.43470926491896,31.202302978676265,0,142500.0,0.0,0.5,0.35,0.355501890182495,0.0824337005615234,0.1139988899230956,0.027475118637085,0.0023481845855712,0.0002176761627196,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,299,385,336,32,296,46,81,505,1521,326,67,52,60,84
8609,121.43560758020308,31.202302978676265,0,0.0,0.0,0.0,0.0,0.365046501159668,0.0713791847229004,0.1149134635925293,0.0288639068603516,0.0008230209350585,0.0001397132873534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,309,395,373,31,298,52,80,528,1537,329,69,54,65,92
8453,121.43470926491896,31.2030713436389,0,0.0,0.0,0.0,0.0,0.2587084770202636,0.1366953849792482,0.1454006830851237,0.0272820790608723,0.001215616861979,0.0003368059794107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,270,347,287,30,292,43,77,385,1282,315,56,57,52,73
8610,121.43560758020308,31.2030713436389,0,0.0,0.0,0.0,0.0,0.4394841194152833,0.0183277130126953,0.1525623003641764,0.0297721227010091,0.0008834203084309,0.0006966590881347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,353,327,30,302,47,74,402,1270,334,61,60,58,81
8454,121.43470926491896,31.20383970236041,0,142500.0,0.0,1.2,0.3,0.3656482696533203,0.0363969008127848,0.1502589384714761,0.0128472646077473,0.0360463460286457,0.0039117336273192,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,4,252,306,225,25,283,41,70,362,1100,300,52,61,44,62
8611,121.43560758020308,31.20383970236041,0,0.0,0.0,0.0,0.0,0.3561154206593831,0.0514651934305826,0.1551369031270343,0.0416446526845296,0.0088219642639159,0.0007246335347493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,260,308,273,26,295,41,75,346,1009,320,54,65,51,69
8455,121.43470926491896,31.20460805484071,0,0.0,0.0,0.0,0.0,0.3818082809448245,0.0418541431427001,0.1098816394805905,0.0207321643829346,0.035452365875244,0.0001735687255858,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,229,240,180,22,265,39,63,288,710,297,53,62,41,51
8765,121.4365058954872,31.20153460747258,0,0.0,0.0,0.0,0.0,0.311805248260498,0.1132917404174805,0.1278009414672851,0.0309357643127441,0.0017993450164794,0.0002665519714355,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,335,447,418,37,314,62,86,620,1665,363,78,51,81,120
8922,121.43740421077132,31.20153460747258,0,140909.5,5338.0,1.4,0.2725,0.3608915805816652,0.0851311683654784,0.0924551486968995,0.0285605192184448,0.0082731246948241,0.0001752376556396,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3,338,449,401,37,323,56,97,653,1656,353,75,54,77,123
8766,121.4365058954872,31.202302978676265,0,0.0,0.0,0.0,0.0,0.294568061828613,0.112917900085449,0.1527056694030766,0.0327811241149902,0.0026774406433104,6.34193420410156e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,313,403,392,35,313,51,85,526,1514,343,72,59,69,105
8923,121.43740421077132,31.202302978676265,0,0.0,0.0,0.0,0.0,0.3363025188446045,0.1030504703521728,0.0958998203277587,0.025601863861084,0.0073239803314207,0.0002758502960204,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,315,408,392,32,319,55,94,544,1408,349,69,57,72,111
8767,121.4365058954872,31.2030713436389,0,101538.0,0.0,0.5,0.3,0.293282032012939,0.12775182723999,0.1385302543640137,0.0705633163452148,0.002650737762451,6.008148193359381e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,352,339,30,316,48,85,410,1216,328,61,62,54,92
8924,121.43740421077132,31.2030713436389,0,0.0,0.0,0.0,0.0,0.2710617065429686,0.128496265411377,0.1587750434875486,0.0534157752990722,0.0095565795898436,0.0002094268798827,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,291,342,342,29,334,47,98,402,1055,322,59,65,57,95
8768,121.4365058954872,31.20383970236041,0,0.0,0.0,0.0,0.0,0.3800209999084474,0.0343437194824218,0.1332486152648924,0.0384253501892089,0.0086533546447753,0.0006360054016112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,312,318,22,313,44,80,361,928,329,60,66,53,87
8925,121.43740421077132,31.20383970236041,0,0.0,0.0,0.0,0.0,0.3874363899230955,0.079289118448893,0.0798291365305583,0.0349278450012207,0.0006218751271565,0.0013596216837564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,275,297,305,25,333,43,102,367,872,310,60,68,51,88
8769,121.4365058954872,31.20460805484071,0,114532.0,0.0,1.2375,0.25625,0.3126677513122559,0.101728630065918,0.2166702270507809,0.0346813201904296,0.0028350830078124,2.574920654296876e-05,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,3,252,274,225,21,308,42,80,327,686,292,57,70,47,68
8926,121.43740421077132,31.20460805484071,0,0.0,0.0,0.0,0.0,0.3465172052383423,0.1007089614868164,0.1060125827789305,0.0271971225738525,0.0063575506210325,0.0010632276535033,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,246,269,240,20,326,45,98,344,644,260,53,69,47,72
9536,121.4409974719078,31.190776755361384,0,73407.0,0.0,3.0,0.2,0.3049742579460145,0.1129729747772215,0.0988342761993407,0.0575537085533141,0.0128835439682006,0.0021065473556517,0,1,2,0,0,2,0,0,0,0,2,0,0,1,0,5,331,675,339,40,249,71,145,767,951,277,158,11,118,116
9379,121.44009915662367,31.190776755361384,0,0.0,0.0,0.0,0.0,0.3508703708648683,0.0707707405090332,0.1041394472122191,0.0608893632888793,0.0037653446197508,0.0027536153793334,0,1,2,3,0,1,0,0,0,0,2,0,0,0,0,5,345,683,387,46,261,73,139,765,1209,291,163,17,122,128
9537,121.4409974719078,31.191545213930368,0,142446.0,30000.0,1.5,0.42,0.3083671728769938,0.1094641685485838,0.0952818393707274,0.0448383490244547,0.018224795659383,0.0040113925933836,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4,331,700,356,44,258,73,144,773,1214,288,168,16,118,118
9380,121.44009915662367,31.191545213930368,0,95898.0,0.0,2.0,0.15,0.138967037200928,0.227625846862793,0.1964344978332514,0.0230560302734375,0.0312585830688477,0.0017409324645996,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4,361,693,395,50,265,74,142,779,1352,295,169,20,122,136
9381,121.44009915662367,31.192313666259547,0,0.0,0.0,0.0,0.0,0.05524263391958,0.3117924690246584,0.1933826446533203,0.0100150108337401,0.0083178520202635,0.0004127502441405,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,359,732,455,52,263,73,149,803,1537,309,169,22,121,133
9538,121.4409974719078,31.192313666259547,0,0.0,0.0,0.0,0.0,0.3880553245544435,0.0491549173990885,0.0928258895874022,0.0380678971608479,0.0044156710306802,0.0010422070821125,0,2,0,2,0,2,0,1,1,0,1,1,0,0,0,7,355,699,387,60,256,72,146,785,1314,300,173,20,121,126
9539,121.4409974719078,31.19308211234884,0,107799.0,0.0,2.5,0.3,0.0444953101021903,0.2798069545200891,0.2175816127232139,0.0281542369297571,0.0118301255362373,0.0014779908316475,0,1,4,0,0,1,0,0,4,2,1,0,0,0,1,7,384,751,449,64,259,74,147,817,1410,313,183,21,126,133
9382,121.44009915662367,31.19308211234884,0,112115.0,101000.0,3.2,0.3752,0.243183612823486,0.0967893600463867,0.1492643356323245,0.0245285034179686,0.0101518630981444,0.0051317214965818,0,0,4,0,0,0,1,0,0,9,0,2,0,0,0,4,374,757,493,51,272,78,147,849,1682,320,182,24,131,136
9540,121.4409974719078,31.19385055219813,0,0.0,0.0,0.0,0.0,0.1454734121050153,0.223588194165911,0.2827745165143696,0.0028987612043107,0.0433517864772251,0.0004655293055942,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,390,772,518,71,271,75,153,848,1521,337,196,21,131,141
9383,121.44009915662367,31.19385055219813,0,0.0,0.0,0.0,0.0,0.2709182103474936,0.1529571215311683,0.2187878290812174,0.0298552513122558,0.039309819539388,0.0011091232299804,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,398,774,516,54,272,77,150,861,1749,328,187,24,136,139
9069,121.43830252605544,31.19385055219813,0,161796.0,280000.0,1.77,0.35,0.1073306401570638,0.2153701782226563,0.2470136483510333,0.0389506816864013,0.0323299566904703,0.0007864634195963,0,0,1,2,0,2,0,1,7,2,0,0,0,0,0,6,414,752,522,57,285,82,133,871,1890,343,180,33,138,145
9070,121.43830252605544,31.19461898580735,0,114081.0,0.0,5.6,0.33,0.1317119002342224,0.2249551415443421,0.1573216915130614,0.0291942954063415,0.0287616849414366,0.0016000270843505,0,3,0,1,1,0,1,0,2,1,1,0,0,0,3,8,414,740,557,54,291,83,134,899,1908,355,171,29,135,150
9227,121.43920084133956,31.19461898580735,0,0.0,0.0,0.0,0.0,0.1709461212158203,0.197514295578003,0.1663747628529864,0.0304182370503743,0.0178953011830646,0.0017751852671304,0,3,2,1,0,0,0,0,1,2,1,0,0,1,2,8,402,744,536,51,289,80,149,886,1898,339,185,27,137,146
9071,121.43830252605544,31.1953874131764,0,0.0,0.0,0.0,0.0,0.2383368810017901,0.1646111011505126,0.1758009592692058,0.0548471609751383,0.0279348691304524,0.0050252278645833,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,411,723,549,52,301,78,142,840,1894,369,164,29,133,154
9228,121.43920084133956,31.1953874131764,0,0.0,0.0,0.0,0.0,0.148108124732971,0.20402717590332,0.1816682815551756,0.0395475625991821,0.026029586791992,0.0020517110824584,0,1,4,0,0,1,0,0,0,0,0,1,0,1,0,5,412,735,545,51,302,77,144,839,1897,356,175,28,134,148
9072,121.43830252605544,31.196155834305216,0,0.0,0.0,0.0,0.0,0.1023635430769486,0.2140025659040969,0.2420123273676092,0.0103759332136673,0.0665412816134365,0.0038531476801091,0,5,3,1,0,1,0,0,2,1,1,2,0,0,0,8,417,701,528,52,306,76,136,845,1894,369,151,29,130,149
9229,121.43920084133956,31.196155834305216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,410,707,529,52,303,74,144,841,1889,352,156,28,133,143
9073,121.43830252605544,31.19692424919369,0,0.0,0.0,0.0,0.0,0.0542335510253904,0.2415437698364256,0.2471103668212889,0.0286585489908853,0.0527459780375162,0.0050579706827799,0,1,0,0,0,0,1,1,1,3,1,0,0,0,0,6,399,666,526,48,299,72,122,829,1883,401,138,29,124,143
9230,121.43920084133956,31.19692424919369,0,0.0,0.0,0.0,0.0,0.19829273223877,0.253458976745605,0.0777025222778318,0.0014481544494628,0.0014414787292479,1.52587890625e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,392,639,518,50,307,71,131,820,1869,356,140,28,130,144
9074,121.43830252605544,31.197692657841746,0,0.0,0.0,0.0,0.0,0.1967771530151366,0.241672706604004,0.1009304046630858,0.0369805335998534,0.0166415214538572,0.0005128860473632,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,2,372,604,492,46,306,71,111,823,1838,397,126,32,117,139
9384,121.44009915662367,31.19461898580735,0,0.0,0.0,0.0,0.0,0.2517608404159545,0.175155997276306,0.1965752840042113,0.0256305932998657,0.0494792461395263,6.067752838134768e-05,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,4,406,783,532,51,286,78,154,853,1822,346,192,27,135,139
9541,121.4409974719078,31.19461898580735,0,89519.0,13200.0,1.4,0.3,0.0449891090393066,0.2219831943511961,0.3120190302530923,0.0318063100179036,0.0303227901458739,0.0048081874847411,0,0,2,0,0,2,0,0,4,4,0,0,0,0,0,4,394,758,527,65,284,73,153,797,1601,337,194,23,128,143
9385,121.44009915662367,31.1953874131764,0,0.0,0.0,0.0,0.0,0.1592330336570739,0.2297680974006652,0.1330300569534301,0.0362491011619567,0.0137785673141478,0.0015708208084105,0,2,4,0,0,0,0,1,2,4,1,1,0,1,1,9,405,736,525,50,293,71,151,818,1869,341,181,27,130,142
9542,121.4409974719078,31.1953874131764,0,0.0,0.0,0.0,0.0,0.1742339134216308,0.2005802154541013,0.1585968971252443,0.0205991744995117,0.0305101394653319,0.00641450881958,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,3,385,702,505,67,280,63,143,780,1654,321,195,24,116,140
9543,121.4409974719078,31.196155834305216,0,102080.0,0.0,1.6,0.3,0.1117364883422852,0.2955498695373538,0.1075679779052733,0.0080701828002929,0.0267698287963866,0.0019695281982421,0,2,0,0,0,0,0,0,7,5,0,0,0,0,0,3,378,681,504,63,294,63,140,779,1734,317,187,22,119,139
9386,121.44009915662367,31.196155834305216,0,83188.0,1200.0,1.2,0.3,0.1604825428553989,0.20899384362357,0.2050338472638811,0.0493866375514438,0.0359926904950822,0.0014400482177733,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,4,392,675,518,49,298,72,147,831,1873,344,170,26,127,140
9544,121.4409974719078,31.19692424919369,0,0.0,0.0,0.0,0.0,0.1123849550882976,0.2674175103505453,0.152397155782552,0.0177813371022541,0.0058381557464598,0.0008370081583658,0,2,1,5,0,2,0,0,3,1,0,1,0,0,2,8,374,640,482,58,309,58,137,761,1731,322,175,25,116,137
9387,121.44009915662367,31.19692424919369,0,203620.0,108000.0,3.0,0.3,0.184650421142578,0.2110016822814938,0.1718717575073238,0.1146962165832518,0.0142875671386718,0.0005492210388183,0,1,1,1,0,3,0,0,0,0,0,0,0,2,0,5,387,636,509,48,311,67,139,802,1862,341,146,29,123,145
9388,121.44009915662367,31.197692657841746,0,0.0,0.0,0.0,0.0,0.1358385086059567,0.2429776872907367,0.184739862169538,0.0854807581220353,0.0064994267054965,0.0007837840488978,0,5,1,1,0,2,0,0,0,2,0,0,0,0,2,6,371,626,469,46,322,66,136,784,1835,340,135,28,117,139
9545,121.4409974719078,31.197692657841746,0,69824.0,0.0,1.2,0.2,0.0625788900587292,0.255298720465766,0.2019643253750271,0.0461099412706162,0.0148786968655055,0.0011974970499673,2,3,0,7,0,2,0,1,2,3,5,0,0,0,3,8,354,631,429,50,317,58,135,707,1628,293,162,29,105,132
9698,121.44189578719192,31.19461898580735,0,78534.0,0.0,1.2,0.2,0.0694612775530133,0.279026235852923,0.1894663402012415,0.0045229366847446,0.0150931903294154,0.0011037417820521,0,1,10,2,0,0,0,0,7,8,0,2,0,0,0,6,361,668,444,57,273,64,145,719,1278,302,186,19,111,130
9855,121.44279410247604,31.19461898580735,0,0.0,0.0,0.0,0.0,0.0689077377319335,0.2852228482564293,0.1924643516540526,0.0054518381754557,0.0103317896525063,0.0007054011027016,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,3,337,632,384,52,256,58,150,636,963,278,180,16,98,122
9856,121.44279410247604,31.1953874131764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,1,0,3,0,0,1,0,0,0,0,4,332,684,392,52,271,57,140,652,1029,283,194,21,98,121
9699,121.44189578719192,31.1953874131764,0,50878.6,168000.0,1.848,0.306,0.0526030858357747,0.2928061485290528,0.1911659240722657,0.0030791759490966,0.0171726544698078,0.0015185674031574,0,1,9,1,0,4,1,1,14,13,0,1,0,1,2,11,355,671,446,59,273,61,135,704,1312,302,197,21,108,128
9857,121.44279410247604,31.196155834305216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,330,695,375,51,273,57,144,661,1043,273,212,21,97,115
9700,121.44189578719192,31.196155834305216,0,0.0,0.0,0.0,0.0,0.0925576686859131,0.3099335432052612,0.1124259233474728,0.003560185432434,0.0237581729888914,0.0020587444305419,0,0,3,0,0,0,0,0,0,0,2,0,0,3,1,4,346,685,432,57,282,58,135,676,1271,286,206,23,103,126
9858,121.44279410247604,31.19692424919369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,320,660,355,49,283,54,146,632,1008,275,205,25,95,120
9701,121.44189578719192,31.19692424919369,0,107141.0,20000.0,4.2,0.39,0.164658546447754,0.1760945320129395,0.2348099946975706,0.031206727027893,0.0105451345443724,0.0012145042419432,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,4,349,652,401,55,292,54,142,660,1229,285,198,24,101,131
9859,121.44279410247604,31.197692657841746,0,0.0,0.0,0.0,0.0,0.470091342926025,0.0822978019714355,0.0236868858337401,0.0003948211669921,0.0159158706665039,9.72747802734375e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,575,325,47,294,46,155,587,949,252,167,30,82,118
9702,121.44189578719192,31.197692657841746,0,0.0,0.0,0.0,0.0,0.171167850494385,0.147346019744873,0.2706451416015622,0.028618335723877,0.0138287544250488,0.0003991127014159,1,3,0,3,0,1,0,0,0,0,1,0,0,0,0,4,337,589,380,51,303,56,145,648,1218,261,171,29,92,121
9231,121.43920084133956,31.197692657841746,0,115207.0,0.0,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,4,3,0,0,0,1,5,379,616,475,47,317,67,121,799,1839,359,131,31,120,138
9075,121.43830252605544,31.198461060249286,0,0.0,0.0,0.0,0.0,0.224372482299805,0.2731492042541507,0.0266273498535154,0.0024192810058593,0.0482872009277342,0.0004305839538574,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,378,559,461,45,309,67,107,751,1832,385,118,34,98,139
9232,121.43920084133956,31.198461060249286,0,0.0,0.0,0.0,0.0,0.1871090994940863,0.2778835296630859,0.0544309616088865,0.0089939435323079,0.0112112892998588,0.0005582703484428,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,4,363,555,446,45,324,65,120,739,1822,353,117,30,105,139
9076,121.43830252605544,31.199229456416223,0,0.0,0.0,0.0,0.0,0.478331089019775,0.0111818313598633,0.1128492355346674,0.1122593879699707,0.007801055908203,0.0011920928955078,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,359,525,444,44,317,64,105,725,1792,374,116,39,90,133
9233,121.43920084133956,31.199229456416223,0,0.0,0.0,0.0,0.0,0.3914654731750488,0.1100648880004883,0.0833912849426267,0.0458783149719238,0.0262438774108886,0.0017858505249023,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,347,532,414,37,317,64,115,708,1752,349,114,35,99,132
9077,121.43830252605544,31.199997846342484,0,0.0,0.0,0.0,0.0,0.5218999385833737,0.0175851583480834,0.0420596599578856,0.002846598625183,0.0173592567443847,0.0002238750457763,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,344,510,404,39,316,64,103,703,1754,358,103,50,86,121
9234,121.43920084133956,31.199997846342484,0,0.0,0.0,0.0,0.0,0.3633595108985901,0.0754584074020386,0.1038440465927123,0.0102017521858214,0.0095893144607543,0.0016125440597533,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,4,342,516,410,37,325,65,107,706,1763,348,107,44,94,130
9078,121.43830252605544,31.200766230027963,0,0.0,0.0,0.0,0.0,0.4979171752929687,0.0173523609454815,0.0617109445425179,0.0017954386197603,0.004680743584266,0.0005194957439715,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,335,474,410,39,320,67,98,643,1708,349,86,54,82,121
9235,121.43920084133956,31.200766230027963,0,0.0,0.0,0.0,0.0,0.4745208263397218,0.0308147907257079,0.0688488483428954,0.0040036678314208,0.0022770881652831,0.0005028724670409,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,4,325,470,372,38,321,59,108,656,1617,317,87,49,79,120
9079,121.43830252605544,31.20153460747258,0,0.0,0.0,0.0,0.0,0.4148245255152386,0.0866156021753946,0.0362314383188882,0.0138608614603677,0.0198681354522704,0.0008243719736734,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,3,327,447,403,37,330,59,104,633,1567,336,78,55,74,121
9389,121.44009915662367,31.198461060249286,0,0.0,0.0,0.0,0.0,0.061887468610491,0.2853255953107563,0.1609257289341519,0.004655361175537,0.0421743392944335,0.0006196158272879,0,1,0,0,1,1,0,0,5,0,0,0,0,0,1,5,353,582,406,36,325,66,128,711,1740,302,123,31,99,135
9546,121.4409974719078,31.198461060249286,0,90850.0,9500.0,2.1,0.25,0.0092325210571289,0.264559268951416,0.245750427246094,0.0058865547180174,0.0046916007995605,0.0011563301086425,0,0,0,0,0,3,0,1,1,1,1,0,0,0,2,6,327,574,359,34,316,61,130,676,1578,278,151,32,92,128
9390,121.44009915662367,31.199229456416223,0,0.0,0.0,0.0,0.0,0.1297751154218402,0.293306963784354,0.0659537315368651,0.0033447401864187,0.0198692594255718,0.0008940696716307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341,567,399,35,325,64,112,704,1734,309,123,33,98,133
9547,121.4409974719078,31.199229456416223,0,0.0,0.0,0.0,0.0,0.11422061920166,0.287582238515218,0.1132505734761554,0.0067736307779947,0.0072830518086749,0.0002888043721516,0,0,1,2,0,0,0,0,3,3,1,0,0,0,0,5,321,557,349,32,320,62,128,661,1421,281,143,35,91,119
9391,121.44009915662367,31.199997846342484,0,0.0,0.0,0.0,0.0,0.4347959518432618,0.0578318595886229,0.0714629173278807,0.0060987472534178,0.0122946739196776,0.000614833831787,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,3,335,562,366,40,324,65,122,675,1564,303,123,40,93,125
9548,121.4409974719078,31.199997846342484,0,0.0,0.0,0.0,0.0,0.2453354835510253,0.1553083419799804,0.1970064163208005,0.0364883422851562,0.0384534835815429,0.0002437591552734,0,4,8,14,0,1,0,0,1,2,3,2,0,1,0,9,308,521,320,31,311,53,128,581,1198,266,129,37,83,120
9392,121.44009915662367,31.200766230027963,0,0.0,0.0,0.0,0.0,0.1745402336120605,0.1743428230285647,0.1863034248352049,0.0525160789489745,0.0243827819824218,0.0005542755126952,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3,320,498,327,33,318,52,115,575,1291,262,108,49,83,117
9549,121.4409974719078,31.200766230027963,0,118541.0,80000.0,1.4,0.36,0.2258226606580946,0.1740241580539278,0.1268375714619954,0.0187767876519096,0.0079373783535425,0.0016385184393987,0,5,0,5,0,0,0,0,4,1,0,2,0,0,2,6,304,457,288,27,313,48,119,513,1018,278,119,42,82,111
9393,121.44009915662367,31.20153460747258,0,125533.0,150000.0,2.5,0.4,0.271837075551351,0.0522673924763997,0.2380235989888506,0.0509141286214193,0.0429463386535642,0.0025471051534016,0,3,0,2,0,1,0,1,0,1,0,1,0,0,0,6,310,414,318,30,326,53,118,502,1006,261,91,52,71,108
9550,121.4409974719078,31.20153460747258,0,0.0,0.0,0.0,0.0,0.2780814170837403,0.1030900478363037,0.1508309841156002,0.0425963401794433,0.0201132297515868,0.0017359256744384,0,3,1,11,0,3,0,0,0,1,1,0,0,0,0,6,297,394,257,27,322,42,123,437,915,263,99,50,69,98
9703,121.44189578719192,31.198461060249286,0,0.0,0.0,0.0,0.0,0.0589897632598877,0.2572712898254394,0.2150678634643554,0.0293052196502685,0.0134029388427734,0.0024211406707763,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,315,511,332,49,301,55,141,617,1117,248,149,34,84,114
9860,121.44279410247604,31.198461060249286,0,0.0,0.0,0.0,0.0,0.2694971220833916,0.184387683868408,0.1227634974888392,0.0143249375479561,0.0029473985944475,0.0006539481026785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,310,528,282,48,294,45,153,560,892,243,152,34,79,113
9861,121.44279410247604,31.199229456416223,0,0.0,0.0,0.0,0.0,0.1323469479878742,0.2026078701019287,0.2117908795674642,0.0295548439025878,0.0136403242746988,0.0025356610616047,0,1,0,5,1,2,0,0,0,0,1,1,0,0,1,7,308,478,289,43,297,43,154,469,780,280,139,36,77,114
9704,121.44189578719192,31.199229456416223,0,0.0,0.0,0.0,0.0,0.0375210444132486,0.2254754702250163,0.2763996124267578,0.0320860544840494,0.0270330111185709,0.0018021265665689,1,0,4,5,0,1,0,0,0,1,2,0,0,0,0,5,313,500,288,40,306,42,143,574,1060,246,134,36,78,114
9705,121.44189578719192,31.199997846342484,0,0.0,0.0,0.0,0.0,0.256501626968384,0.1804973125457763,0.0912250518798827,0.017530870437622,0.0079214572906493,0.0005648612976073,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,307,477,281,28,304,47,136,505,993,283,128,38,79,116
9862,121.44279410247604,31.199997846342484,0,0.0,0.0,0.0,0.0,0.1707214713096617,0.2268229126930236,0.1171752213963012,0.0045539140701293,0.0206873416900633,0.0006407499313354,0,4,8,16,0,1,2,0,3,3,1,0,0,3,0,9,302,458,261,43,309,43,152,421,726,281,125,40,77,115
9706,121.44189578719192,31.200766230027963,0,68720.0,0.0,1.2,0.3,0.2936952590942384,0.1162681579589842,0.1341729164123531,0.0441899299621582,0.0011045455932616,0.000516128540039,0,5,0,1,0,2,0,0,0,0,0,0,0,0,1,4,295,417,265,26,306,41,132,443,868,284,116,39,75,110
9863,121.44279410247604,31.200766230027963,0,0.0,0.0,0.0,0.0,0.281529188124878,0.1502339839935302,0.1000614166259765,0.0381423234939575,0.0127973556518554,0.0019267797470092,1,2,1,1,0,1,0,0,4,4,0,0,0,0,3,7,289,436,253,27,308,38,153,374,624,284,116,40,72,96
